,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
15985,108年01月16日 20時20分00秒,嘉義市西區西平里博愛路2段前0.0公尺,死亡0;受傷1,電動自行車-慢車;自用-小客車,120.42969699999999,23.470064999999998
16001,108年01月16日 20時36分00秒,嘉義市西區文化里國華街 / 嘉義市西區文化里康樂街,死亡0;受傷1,普通重型-機車,120.449,23.474870000000003
16366,108年01月17日 08時45分00秒,嘉義市東區仁義里新生路前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.450052,23.496945
16743,108年01月17日 16時25分00秒,嘉義市東區中央里吳鳳北路 / 嘉義市東區中央里民樂街,死亡0;受傷3,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人;乘客-人,120.4529,23.48159
16758,108年01月17日 16時40分00秒,嘉義市西區西榮里中山路 / 嘉義市西區西榮里民生北路,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.4462,23.47961
16777,108年01月17日 16時50分00秒,嘉義市西區文化里文化路19-2號前0.0公尺前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.45,23.47579
16946,108年01月17日 18時40分00秒,嘉義市西區劉厝里世賢路2段600號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.4232,23.4664
17205,108年01月18日 07時15分00秒,嘉義市東區安業里吳鳳南路前0.0公尺,死亡0;受傷1,腳踏自行車-慢車;普通重型-機車;乘客-人,120.457683,23.459572
17488,108年01月18日 10時20分00秒,嘉義市西區福全里福全街 / 嘉義市西區福全里福義街,死亡0;受傷3,自用-小客車;普通重型-機車;乘客-人;自用-小客車;自用-小客車,120.43136100000001,23.478576999999998
17740,108年01月18日 14時10分00秒,嘉義市東區中庄里世賢路1段前0.0公尺,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,120.42456399999999,23.487522
17803,108年01月18日 15時07分00秒,嘉義市東區中央里文化路 / 嘉義市東區中央里民權路,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,120.449105,23.482163
18133,108年01月18日 18時34分00秒,嘉義市東區長竹里大雅路2段 / 嘉義市東區長竹里雅竹路,死亡0;受傷1,普通重型-機車;普通重型-機車,120.4757,23.477120000000003
18206,108年01月18日 19時50分00秒,嘉義市東區宣信里南田路 / 嘉義市東區宣信里崇文街,死亡0;受傷1,自用-小客車;普通重型-機車,120.4571,23.47253
18234,108年01月18日 20時28分00秒,嘉義市東區鹿寮里環潭公路前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.48041299999998,23.465222
19083,108年01月19日 17時34分00秒,嘉義市東區安業里興美路 / 嘉義市東區安業里興安街,死亡0;受傷1,自用-小客車;普通重型-機車,120.457269,23.459332
19121,108年01月19日 18時03分00秒,嘉義市西區劉厝里世賢路2段前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.42,23.468412
19177,108年01月19日 19時14分00秒,嘉義市東區林森里林森東路 / 嘉義市東區林森里共和路,死亡0;受傷1,自用-小客車;普通重型-機車,120.454477,23.48653
19218,108年01月19日 20時00分00秒,嘉義市東區後湖里保義路前0.0公尺,死亡0;受傷1,普通重型-機車;腳踏自行車-慢車,120.45288300000001,23.507173
19513,108年01月20日 09時52分00秒,嘉義市東區新店里義教街前0.0公尺,死亡0;受傷1,腳踏自行車-慢車,120.465792,23.495494
19518,108年01月20日 09時55分00秒,嘉義市東區興南里垂楊路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.455091,23.474210999999997
19541,108年01月20日 10時25分35秒,嘉義市東區國道3號 294公里600.0公尺處南側向內側,死亡0;受傷4,自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人,120.47608500000001,23.485335
19650,108年01月20日 12時38分00秒,嘉義市西區致遠里西門街西側 / 嘉義市西區致遠里永安街,死亡0;受傷1,自用-小客車;普通重型-機車,120.443371,23.470157999999998
19678,108年01月20日 13時16分00秒,嘉義市西區保福里八德路 / 嘉義市西區保福里國安二街,死亡0;受傷3,自用-小客車;自用-小客車;乘客-人,120.430167,23.490818
19871,108年01月20日 17時19分00秒,嘉義市西區竹圍里遠東街前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.437358,23.485771
19895,108年01月20日 17時58分00秒,嘉義市東區北門里林森西路 / 嘉義市東區北門里忠孝路,死亡0;受傷1,自用-小客車;普通重型-機車,120.452643,23.485866
19936,108年01月20日 18時44分00秒,嘉義市東區太平里博東路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.461821,23.490485999999997
19960,108年01月20日 19時28分00秒,嘉義市東區長竹里大雅路2段 / 嘉義市東區長竹里雅竹路,死亡0;受傷1,普通重型-機車;遊覽車-大客車,120.475765,23.477332
19977,108年01月20日 20時00分00秒,嘉義市西區車店里新建街 / 嘉義市西區車店里上海路,死亡0;受傷1,電動自行車-慢車;自用-小客車,120.438172,23.470865
20114,108年01月21日 01時15分00秒,嘉義市西區竹圍里友愛路 / 嘉義市西區竹圍里友順街,死亡0;受傷1,自用-小客車;普通重型-機車,120.43070900000001,23.487207
20297,108年01月21日 08時45分00秒,嘉義市西區國華里文化路 / 嘉義市西區國華里北榮街,死亡0;受傷1,普通重型-機車,120.44937,23.480862
20337,108年01月21日 09時18分00秒,嘉義市西區美源里民生南路 / 嘉義市西區美源里美源街,死亡0;受傷1,自用-小客車;普通重型-機車,120.444947,23.464005
20607,108年01月21日 14時20分00秒,嘉義市西區永和里垂楊路 / 嘉義市西區永和里廣寧街,死亡0;受傷1,自用-小客車;普通重型-機車,120.43927,23.473129
20738,108年01月21日 16時53分00秒,嘉義市東區太平里博東路 / 嘉義市東區太平里維新路,死亡0;受傷1,自用-小客車;普通重型-機車,120.458269,23.490604
20739,108年01月21日 16時54分00秒,嘉義市東區朝陽里民族路前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.459088,23.476803
20771,108年01月21日 17時13分00秒,嘉義市東區蘭潭里日新街 / 嘉義市東區蘭潭里光正街,死亡0;受傷1,自用-小客車;普通重型-機車,120.468855,23.467636
20866,108年01月21日 18時15分00秒,嘉義市西區文化里國華街 / 嘉義市西區文化里康樂街,死亡0;受傷1,自用-小客車;普通重型-機車,120.44682900000001,23.474873000000002
20882,108年01月21日 18時31分00秒,嘉義市西區垂楊里垂楊路前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.43861899999999,23.472725
20940,108年01月21日 19時26分00秒,嘉義市西區湖內里湖美十一路 / 嘉義市西區湖內里健康六路,死亡0;受傷1,普通輕型-機車,120.435418,23.448964
20994,108年01月21日 20時55分00秒,嘉義市東區頂庄里義教街前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.457528,23.499326
21467,108年01月22日 12時05分00秒,嘉義市西區保福里北鎮街42號前0.0公尺前,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,120.4316,23.48807
21592,108年01月22日 14時26分00秒,嘉義市東區蘭潭里彌陀路70弄前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.4685,23.4665
21809,108年01月22日 17時45分00秒,嘉義市西區湖內里健康九路 / 嘉義市西區湖內里湖美八路,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.4384,23.45059
21880,108年01月22日 18時30分00秒,嘉義市西區番社里林森西路前0.0公尺,死亡0;受傷1,自用-小客車;自用-小客車,120.442849,23.480043
22018,108年01月22日 20時53分00秒,嘉義市西區下埤里保福一路 / 嘉義市西區下埤里保正街,死亡0;受傷1,普通重型-機車;自用-小客車,120.40568700000001,23.492784
22022,108年01月22日 20時57分00秒,嘉義市西區福全里北港路 / 嘉義市西區福全里福嘉街,死亡0;受傷1,自用-小客車;普通重型-機車,120.4332,23.478279999999998
22040,108年01月22日 21時46分00秒,嘉義市西區港坪里玉山路 / 嘉義市西區港坪里世賢路2段,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,120.42172,23.471149
22054,108年01月22日 22時19分00秒,嘉義市西區西榮里中山路 / 嘉義市西區西榮里忠義街,死亡0;受傷1,普通重型-機車;自用-小客車,120.4473,23.4797
22109,108年01月23日 01時33分00秒,嘉義市西區書院里延平街前0.0公尺,死亡0;受傷1,電動自行車-慢車;自用-小客車,120.442408,23.476087
22161,108年01月23日 07時16分00秒,嘉義市東區後湖里忠孝路 / 嘉義市東區後湖里保康路,死亡0;受傷1,自用-小客車;普通重型-機車,120.44495800000001,23.507363
22459,108年01月23日 10時37分00秒,嘉義市東區圳頭里林森東路558號前0.0公尺前,死亡0;受傷3,自用-小客車;普通重型-機車;乘客-人,120.4725,23.49202
22489,108年01月23日 11時00分00秒,嘉義市東區安業里興業東路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.45369699999999,23.469223
22527,108年01月23日 11時35分00秒,嘉義市西區保生里自由路 / 嘉義市西區保生里友愛路,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.4357,23.48955
22528,108年01月23日 11時35分00秒,嘉義市西區竹圍里興達路 / 嘉義市西區竹圍里建國路,死亡0;受傷1,自用-小客車;普通重型-機車,120.43596000000001,23.48554
22532,108年01月23日 11時37分00秒,嘉義市西區新富里垂楊路 / 嘉義市西區新富里新榮路,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,120.44256200000001,23.473295999999998
22565,108年01月23日 12時06分00秒,嘉義市東區北門里興中街 / 嘉義市東區北門里北門街,死亡0;受傷2,普通重型-機車;普通重型-機車,120.4498,23.48401
22633,108年01月23日 13時00分00秒,嘉義市東區鹿寮里彌陀路前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.471134,23.463248999999998
22637,108年01月23日 13時08分00秒,嘉義市西區湖內里湖美二路 / 嘉義市西區湖內里健康三路,死亡0;受傷4,自用-小客車;自用-小客車;乘客-人;乘客-人,120.4455,23.44783
22671,108年01月23日 13時40分00秒,嘉義市東區中山里中山路 / 嘉義市東區中山里忠孝路,死亡0;受傷1,自用-小客車;普通重型-機車,120.4541,23.48157
22747,108年01月23日 15時07分00秒,嘉義市西區西平里博愛路2段 / 嘉義市西區西平里興業西路,死亡0;受傷1,普通重型-機車;自用-小客車,120.4306,23.47105
22762,108年01月23日 15時27分00秒,嘉義市西區福全里民族路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.434624,23.474852
22783,108年01月23日 15時40分00秒,嘉義市東區荖藤里忠孝路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.446823,23.505846
22806,108年01月23日 16時02分00秒,嘉義市東區安業里興業東路前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.4535,23.4689
22876,108年01月23日 17時10分00秒,嘉義市西區香湖里文化路628號前0.0公尺前,死亡0;受傷1,普通重型-機車;動力機械-其他車;自用-小客車,120.4448,23.49439
22965,108年01月23日 17時57分00秒,嘉義市東區過溝里成仁街前0.0公尺,死亡0;受傷1,電動輔助自行車-慢車;普通重型-機車,120.45033600000001,23.475983
22997,108年01月23日 18時15分00秒,嘉義市東區興安里大業街 / 嘉義市東區興安里興安街,死亡0;受傷1,普通重型-機車;普通重型-機車,120.45226000000001,23.459938
23130,108年01月23日 21時10分00秒,嘉義市西區西榮里延平街前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.444696,23.47632
23132,108年01月23日 21時13分00秒,嘉義市西區新西里平等街 / 嘉義市西區新西里老吸街,死亡0;受傷1,其他慢車-慢車,120.435855,23.471677
23143,108年01月23日 21時25分00秒,嘉義市西區垂楊里上海路 / 嘉義市西區垂楊里新建街,死亡0;受傷1,自用-小客車;大型重型2(250-550C.C.)-機車;自用-小貨車(含客、貨兩用),120.438126,23.470632000000002
23173,108年01月23日 22時43分00秒,嘉義市西區北新里文化路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.43381399999998,23.509787
23240,108年01月24日 06時57分00秒,嘉義市東區朝陽里垂楊路 / 嘉義市東區朝陽里啟明路,死亡0;受傷1,公營客運-大客車;腳踏自行車-慢車,120.4615,23.47499
23756,108年01月24日 13時40分00秒,嘉義市西區書院里民族路 / 嘉義市西區書院里新民路,死亡0;受傷1,自用-小客車;普通重型-機車,120.439412,23.474998
