,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
105706,108年04月25日 07時02分00秒,苗栗縣苗栗市新英里新英社區活動中心旁路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.807976,24.554396
105831,108年04月25日 08時09分40秒,苗栗縣頭份市尖豐路1281號前,死亡0;受傷1,普通重型-機車;自用-小客車,120.886229,24.628892
105969,108年04月25日 10時13分00秒,苗栗縣公館鄉玉泉111-12號前,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.83840900000001,24.501921
106008,108年04月25日 11時03分42秒,苗栗縣竹南鎮勝福里建國路288巷79弄與產業道路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.869972,24.692362
106048,108年04月25日 11時40分34秒,苗栗縣頭份市中央路275號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.901362,24.692241
106171,108年04月25日 14時14分59秒,苗栗縣頭份市中興路、山下產業道路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.91730600000001,24.70184
106262,108年04月25日 15時40分00秒,苗栗縣頭份市信東路288號前,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,120.907137,24.692981
106263,108年04月25日 15時40分41秒,苗栗縣頭屋鄉國道1號 128公里北側向內側,死亡0;受傷1,自用-小貨車(含客、貨兩用),120.853563,24.572834
106331,108年04月25日 16時50分45秒,苗栗縣後龍鎮台13甲線與台72線,死亡0;受傷1,自用-小客車;普通重型-機車,120.79181100000001,24.61197
106393,108年04月25日 17時25分09秒,苗栗縣竹南鎮大厝里真如路與產業道路口,死亡0;受傷1,普通重型-機車,120.87281499999999,24.677826
106440,108年04月25日 18時00分00秒,苗栗縣後龍鎮三民路與南龍街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.785858,24.612370000000002
106546,108年04月25日 19時49分23秒,苗栗縣竹南鎮正南里中正路與民族街口附近,死亡0;受傷2,自用-小客車;普通輕型-機車;乘客-人,120.878252,24.683935
106609,108年04月25日 21時08分20秒,苗栗縣後龍鎮豐富里新港三路西側 / 苗栗縣後龍鎮豐富里高鐵六路西側,死亡0;受傷1,計程車-小客車;普通重型-機車,120.81873,24.607889
106619,108年04月25日 21時16分11秒,苗栗縣頭份市國道1號 113公里300.0公尺處南側向內側,死亡0;受傷3,自用-小客車;自用-小客車;自用-小客車;自用-小客車;乘客-人,120.90416299999998,24.678895999999998
106692,108年04月26日 01時31分00秒,苗栗縣苗栗市至公路口 / 苗栗縣苗栗市府前路,死亡0;受傷1,自用-小客車;自用-小客車,120.817075,24.559328
106698,108年04月26日 03時26分11秒,苗栗縣頭份市中山路信義路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.90806699999999,24.683837
106730,108年04月26日 06時52分51秒,苗栗縣三灣鄉三灣鄉公所路燈桿0126號,死亡0;受傷1,普通重型-機車;自用-小客車,120.95758700000002,24.667606
106781,108年04月26日 07時30分00秒,苗栗縣苑裡鎮建國地下道前,死亡0;受傷1,自用-小客車;普通重型-機車,120.677728,24.410914000000002
106802,108年04月26日 07時33分00秒,苗栗縣苗栗市國華路東側 / 苗栗縣苗栗市正發路,死亡0;受傷1,自用-小客車;普通重型-機車,120.81423000000001,24.569353
