,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
1671,108年12月08日 17時24分00秒,嘉義縣東石鄉港墘村港墘60號之2前(168線7.15公里),死亡1;受傷1,行人-人;普通重型-機車;自用-小貨車(含客、貨兩用),120.216532,23.462801
1675,108年12月09日 17時55分00秒,嘉義縣東石鄉洲仔村洲子20號之8,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車,120.199923,23.454277
1691,108年12月11日 18時20分00秒,嘉義縣番路鄉公興村台18線38.7公里附近,死亡1;受傷1,自用-大貨車;乘客-人,120.614223,23.434335
1693,108年12月11日 23時53分00秒,嘉義縣民雄鄉興中村江厝店20-7號前,死亡1;受傷0,自用-小客車,120.420724,23.527482
1735,108年12月18日 08時55分00秒,嘉義縣太保市過溝里麻太路390號(嘉56線近5.6k),死亡1;受傷0,普通重型-機車,120.36172,23.496694
1754,108年12月21日 00時09分00秒,嘉義縣新港鄉月潭村159線7公里800公尺處,死亡1;受傷0,自用-小客車,120.351496,23.534094
1762,108年12月22日 09時00分00秒,嘉義縣六腳鄉雙涵村157線27.2公里,死亡1;受傷1,普通重型-機車;乘客-人,120.298434,23.509579
1773,108年12月24日 12時30分33秒,嘉義縣義竹鄉新店村產業道路頭竹66電桿前,死亡1;受傷0,普通重型-機車,120.19931,23.335091
1794,108年12月28日 07時50分00秒,嘉義縣水上鄉義興村村里道路(燈桿126635旁),死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.426296,23.415344
1801,108年12月29日 09時19分00秒,嘉義縣朴子市大鄉里168線11.95公里,死亡1;受傷0,自用-小客車,120.260325,23.465423
