,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
168,108年01月25日 18時11分00秒,雲林縣土庫鎮埤腳里扶朝土地公廟旁,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.360751,23.67472
177,108年01月27日 08時53分00秒,雲林縣莿桐鄉饒平村產業道路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.517406,23.772166
194,108年01月30日 17時19分00秒,雲林縣崙背鄉水尾村下街40-10號前,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.335806,23.788275
196,108年01月31日 08時30分01秒,雲林縣口湖鄉雲147線與雲143線口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.173203,23.538543
224,108年02月06日 22時38分00秒,雲林縣東勢鄉嘉隆村南興街,死亡1;受傷2,自用-小客車;行人-人;行人-人,120.255333,23.672795
239,108年02月10日 15時16分00秒,雲林縣虎尾鎮墾地里雲97公路293273燈桿前路口,死亡1;受傷0,自用-大貨車;普通重型-機車,120.385271,23.738625
241,108年02月10日 18時20分00秒,雲林縣元長鄉台19公路與潭東村路口,死亡1;受傷0,行人-人;普通重型-機車,120.311307,23.637131
269,108年02月15日 07時13分00秒,雲林縣麥寮鄉崙後村鄉道3-1與圳寮產業道路口,死亡1;受傷2,自用-小客車;普通重型-機車;乘客-人,120.280723,23.777335
289,108年02月18日 22時10分00秒,雲林縣古坑鄉桂林村桃源路8-8號,死亡1;受傷0,大型重型1(550C.C.以上)-機車,120.594508,23.598717
326,108年02月26日 22時20分00秒,雲林縣臺西鄉海北村民權路120之3號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.200296,23.704988
337,108年03月02日 11時22分30秒,雲林縣虎尾鎮延平里158甲公路肉品市場前,死亡2;受傷2,自用-小客車;乘客-人;乘客-人;乘客-人,120.414351,23.682607
341,108年03月03日 01時40分00秒,雲林縣斗南鎮大同路與世居巷口附近,死亡2;受傷0,自用-小客車;普通重型-機車;乘客-人,120.464045,23.694159
348,108年03月04日 16時00分53秒,雲林縣林內鄉新光路1號前0.0公尺,死亡1;受傷0,自用-小客車,120.644972,23.767534
377,108年03月11日 07時19分00秒,雲林縣土庫鎮埤腳里雲101公路崙內83電桿,死亡1;受傷0,普通重型-機車,120.351325,23.67634
390,108年03月14日 04時17分00秒,雲林縣西螺鎮中興里福來路與中山路,死亡1;受傷5,自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人,120.450231,23.798745
400,108年03月16日 03時09分01秒,雲林縣口湖鄉台17線 102公里600.0公尺處北側向外側,死亡1;受傷0,自用-小客車;腳踏自行車-慢車,120.156821,23.567617
411,108年03月17日 11時35分16秒,雲林縣莿桐鄉和平路北側 / 雲林縣莿桐鄉產業道路,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,120.502507,23.761008
439,108年03月22日 15時30分58秒,雲林縣莿桐鄉大美路與河堤北路口,死亡1;受傷0,普通重型-機車;自用-小客車,120.516043,23.735879
505,108年04月06日 02時40分00秒,雲林縣大埤鄉雲180線松東31號前,死亡1;受傷0,普通重型-機車,120.442388,23.631972
575,108年04月21日 04時55分00秒,雲林縣二崙鄉大庄村大庄路與永吉街口,死亡1;受傷0,普通輕型-機車,120.377892,23.804192
589,108年04月24日 05時44分00秒,雲林縣土庫鎮石廟里仁和53西19電桿旁,死亡1;受傷0,普通重型-機車,120.392717,23.694517
598,108年04月25日 19時00分00秒,雲林縣古坑鄉雲215線新庄村新庄1-2號,死亡1;受傷1,普通輕型-機車;其他慢車-慢車,120.586576,23.686065
624,108年05月01日 04時14分06秒,雲林縣北港鎮民樂路〈路燈編號120022〉附近,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.292554,23.581925
625,108年05月01日 08時01分00秒,雲林縣虎尾鎮西屯里雲158與雲97路口,死亡1;受傷0,普通重型-機車;自用-大貨車,120.38508,23.708342
642,108年05月04日 23時21分00秒,雲林縣崙背鄉崙前村南光路口 / 雲林縣崙背鄉崙前村仁愛街口,死亡1;受傷1,普通重型-機車;自用-大貨車;乘客-人,120.352544,23.758063
698,108年05月18日 10時20分00秒,雲林縣水林鄉土厝村王厝寮產業道路(王厝24之10號電桿旁),死亡1;受傷0,普通重型-機車;自用-大貨車,120.25943,23.572285
703,108年05月19日 14時35分15秒,雲林縣四湖鄉台17線,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.176198,23.656481
726,108年05月24日 18時38分14秒,雲林縣水林鄉水南村埔尾66之1號前,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,120.239642,23.567344
758,108年05月31日 14時40分00秒,雲林縣土庫鎮順天里13鄰三民街32號前,死亡1;受傷0,普通重型-機車,120.388348,23.674001
783,108年06月05日 23時02分00秒,雲林縣虎尾鎮墾地里永興路與虎興西九街,死亡1;受傷0,普通重型-機車,120.414537,23.733274
791,108年06月07日 20時05分24秒,雲林縣四湖鄉湖寮村咯內路30號,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,120.229672,23.623731
793,108年06月08日 07時20分00秒,雲林縣崙背鄉豐榮村中佃產業道路路口,死亡1;受傷0,普通重型-機車;自用-小客車,120.317403,23.802636
864,108年06月21日 08時56分00秒,雲林縣林內鄉中正路307號前0.0公尺,死亡1;受傷1,自用-小客車;行人-人;普通重型-機車,120.614057,23.75697
874,108年06月22日 16時30分00秒,雲林縣臺西鄉溪頂村臺17線91公里處往北,死亡1;受傷1,普通重型-機車;乘客-人,120.180104,23.678411
926,108年07月03日 17時00分17秒,雲林縣大埤鄉興安村興安村009路燈前,死亡1;受傷0,普通重型-機車;自用-小客車,120.399446,23.627132
937,108年07月06日 09時46分00秒,雲林縣林內鄉141線與雲66線路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.634498,23.777957
945,108年07月08日 11時00分00秒,雲林縣北港鎮府番里府番路新府電線桿81號旁水溝內,死亡1;受傷0,普通重型-機車,120.326679,23.597998
962,108年07月11日 15時02分00秒,雲林縣水林鄉水北村顏厝寮79號旁,死亡1;受傷0,普通重型-機車,120.251067,23.571655
982,108年07月15日 17時40分00秒,雲林縣虎尾鎮惠來里惠來國小後方產業道路,死亡1;受傷0,普通重型-機車,120.484547,23.729764
993,108年07月18日 16時42分00秒,雲林縣土庫鎮崙內里馬國82電桿前,死亡1;受傷0,普通重型-機車,120.359287,23.688136
1005,108年07月20日 23時05分44秒,雲林縣大埤鄉嘉興村嘉興東路200號,死亡1;受傷0,自用-小客車,120.465859,23.643625
1043,108年07月30日 08時47分20秒,雲林縣斗南鎮信義路南側 / 雲林縣斗南鎮連芳路口西側,死亡1;受傷0,自用-大貨車;腳踏自行車-慢車,120.483509,23.644669
1048,108年07月30日 18時55分00秒,雲林縣土庫鎮大荖里大荖62東15電桿旁路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.378381,23.681119
1070,108年08月04日 09時58分43秒,雲林縣莿桐鄉台一線233公里處往南10公尺,死亡1;受傷0,營業用-曳引車;普通重型-機車,120.495668,23.761168
1086,108年08月08日 08時50分00秒,雲林縣斗南鎮延平路2段西側 / 雲林縣斗南鎮延平路2段,死亡1;受傷1,自用-小客車;行人-人;行人-人,120.481224,23.682439
1132,108年08月19日 09時55分00秒,雲林縣口湖鄉台61線 247公里向內側,死亡1;受傷0,營業用-曳引車,120.156689,23.567436
1137,108年08月20日 12時19分00秒,雲林縣北港鎮船埔產業道路旁農田電桿編號：北好21A南10分9K0817AD05旁,死亡1;受傷0,普通重型-機車,120.287119,23.579892
1167,108年08月26日 07時28分00秒,雲林縣莿桐鄉埔尾村油車51-7號前,死亡1;受傷1,租賃車-小客車;普通重型-機車,120.543591,23.751448
1185,108年08月30日 09時00分30秒,雲林縣斗六市明德北路速邁樂加油站附近,死亡1;受傷1,普通重型-機車;自用-小客車,120.548231,23.718346
1194,108年09月01日 14時40分39秒,雲林縣斗南鎮延平北路南側 / 雲林縣斗南鎮義和三路東側,死亡1;受傷0,拼裝車-其他車;普通重型-機車,120.485146,23.715969
1250,108年09月13日 10時21分54秒,雲林縣二崙鄉湳仔村湳仔路173號前,死亡1;受傷0,拼裝車-其他車;普通重型-機車,120.41402,23.75013
1282,108年09月17日 22時10分00秒,雲林縣斗南鎮台78線快速道路西向33.3公里處,死亡1;受傷0,腳踏自行車-慢車;自用-小客車;自用-小客車,120.479524,23.656666
1299,108年09月21日 18時58分00秒,雲林縣元長鄉客厝村雲145線與雲172線路口,死亡2;受傷1,自用-小貨車(含客、貨兩用);營業用-曳引車;乘客-人,120.335322,23.628606
1308,108年09月25日 07時00分38秒,雲林縣麥寮鄉興華村興安路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.289826,23.780675
1324,108年09月29日 21時55分51秒,雲林縣口湖鄉中正路二段501-5號前,死亡1;受傷1,計程車-小客車;自用-小貨車(含客、貨兩用),120.166429,23.579189
1341,108年10月02日 05時21分26秒,雲林縣二崙鄉港後村台19公路口 / 雲林縣二崙鄉港後村安平路口,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.390539,23.8078
1350,108年10月03日 10時25分00秒,雲林縣土庫鎮奮起里雲145公路南向32.5公里處,死亡1;受傷0,普通重型-機車;自用-小客車,120.358609,23.65829
1369,108年10月07日 11時55分58秒,雲林縣水林鄉灣西村後湖路,死亡1;受傷0,普通重型-機車,120.227194,23.592954
1387,108年10月10日 12時37分00秒,雲林縣虎尾鎮興南里竹圍60號前,死亡2;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;營業用-曳引車;乘客-人,120.460918,23.697062
1412,108年10月15日 11時33分00秒,雲林縣莿桐鄉新興路66-7號旁路口,死亡1;受傷1,普通重型-機車;自用-小客車,120.553865,23.758138
1483,108年10月28日 08時20分00秒,雲林縣虎尾鎮安溪里安溪183之9號旁路口,死亡1;受傷2,自用-小客車;行人-人;乘客-人,120.44417,23.73561
1484,108年10月28日 11時05分00秒,雲林縣西螺鎮九隆里九隆15-1號前,死亡1;受傷0,自用-小客車,120.436469,23.753312
1505,108年11月01日 22時00分14秒,雲林縣北港鎮華勝路441號前,死亡1;受傷1,自用-大貨車;普通重型-機車;乘客-人;自用-小客車,120.305781,23.620817
1518,108年11月05日 05時19分00秒,雲林縣崙背鄉大有村大有158號前,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用);乘客-人;乘客-人,120.307772,23.75882
1526,108年11月07日 06時45分00秒,雲林縣斗六市鎮北里北祥街390號旁,死亡1;受傷1,自用-小客車;普通重型-機車,120.554557,23.716562
1527,108年11月07日 07時32分00秒,雲林縣莿桐鄉雲54與產業道路口,死亡1;受傷1,自用-小客車;普通重型-機車,120.544799,23.759257
1553,108年11月14日 09時21分10秒,雲林縣元長鄉縣道145線客厝路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.335363,23.628533
1554,108年11月14日 14時15分00秒,雲林縣麥寮鄉台17線 75公里北側向內側,死亡1;受傷0,普通重型-機車,120.269139,23.784194
1584,108年11月21日 08時00分00秒,雲林縣崙背鄉豐榮村豐榮32之17號前,死亡1;受傷0,普通重型-機車;自用-小客車,120.311697,23.792513
1603,108年11月24日 18時30分00秒,雲林縣水林鄉水南村埔尾路76-15號前,死亡1;受傷0,普通重型-機車;其他人-人,120.239496,23.571028
1607,108年11月25日 06時53分00秒,雲林縣斗六市崙峯里仁義路36-3號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.538286,23.680799
1702,108年12月13日 10時18分52秒,雲林縣二崙鄉安定村032路燈,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.426706,23.781654
1743,108年12月19日 19時20分00秒,雲林縣斗南鎮田頭里田南一路11號,死亡1;受傷0,普通重型-機車;自用-大貨車,120.493412,23.698049
1751,108年12月20日 17時30分00秒,雲林縣斗南鎮大東里大東路360號前0.0公尺,死亡1;受傷0,自用-小客車,120.455478,23.685792
1778,108年12月24日 22時47分03秒,雲林縣虎尾鎮德興里北平路虎平西8電桿前,死亡1;受傷0,自用-小客車;行人-人,120.428877,23.711458
1792,108年12月28日 05時43分00秒,雲林縣斗六市中山路與大學路口前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人,120.538021,23.696908
1802,108年12月29日 20時49分00秒,雲林縣元長鄉鹿北村華鹿100之1號前,死亡1;受傷0,自用-大貨車;普通重型-機車,120.378302,23.650817
