,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
556,108年04月17日 18時10分51秒,宜蘭縣壯圍鄉新社路74號前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人,121.812275,24.779988
601,108年04月26日 10時58分07秒,宜蘭縣五結鄉大眾六路22-1號前0.0公尺附近,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,121.816676,24.700773
626,108年05月01日 14時50分59秒,宜蘭縣宜蘭市縣民大道2段西側 / 宜蘭縣宜蘭市黎明三路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,121.768724,24.741898
630,108年05月02日 09時54分00秒,宜蘭縣礁溪鄉興農路364號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.785897,24.815973
632,108年05月02日 13時00分15秒,宜蘭縣宜蘭市環市東路1段北側 / 宜蘭縣宜蘭市和平路北側,死亡1;受傷0,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用),121.771829,24.730622
782,108年06月05日 22時43分54秒,宜蘭縣三星鄉大坑三路口 / 宜蘭縣三星鄉照林路1段口,死亡1;受傷0,普通重型-機車,121.680073,24.662613
790,108年06月07日 06時50分55秒,宜蘭縣宜蘭市清華一路前0.0公尺,死亡1;受傷0,普通重型-機車,121.738712,24.726087
804,108年06月09日 20時07分46秒,宜蘭縣冬山鄉冬山路1段420號前0.0公尺,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,121.8055,24.621384
857,108年06月19日 17時10分00秒,宜蘭縣頭城鎮大坑里文化路101號,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人,121.829408,24.860444
873,108年06月22日 12時06分32秒,宜蘭縣宜蘭市中山路1段口 / 宜蘭縣宜蘭市環市東路,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人;乘客-人,121.771682,24.748049
900,108年06月27日 18時53分14秒,宜蘭縣五結鄉利澤村五濱路2段口 / 宜蘭縣五結鄉五結路1段,死亡1;受傷2,普通重型-機車;大型重型1(550C.C.以上)-機車;乘客-人,121.824851,24.69251
944,108年07月08日 07時28分16秒,宜蘭縣蘇澳鎮蘇濱路566號前0.0公尺南側,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,121.833268,24.626976
957,108年07月10日 18時12分00秒,宜蘭縣宜蘭市民族路口 / 宜蘭縣宜蘭市農權路3段,死亡1;受傷1,普通重型-機車;普通重型-機車;自用-小客車,121.74194,24.749078
1015,108年07月24日 05時56分00秒,宜蘭縣宜蘭市東港路2段口 / 宜蘭縣宜蘭市黎明三路1段口,死亡1;受傷1,普通重型-機車;普通重型-機車,121.767814,24.751341
1051,108年07月31日 12時05分21秒,宜蘭縣宜蘭市慈航三路口 / 宜蘭縣宜蘭市鎮平一路口,死亡1;受傷2,自用-小客車;自用-小客車;乘客-人,121.740572,24.761877
1089,108年08月08日 19時00分00秒,宜蘭縣頭城鎮頭濱路3段竹安橋往北約100公尺處,死亡1;受傷0,自用-小客車;腳踏自行車-慢車,121.823185,24.845733
1100,108年08月10日 12時30分42秒,宜蘭縣宜蘭市凱旋路北側 / 宜蘭縣宜蘭市環市南路東側,死亡1;受傷0,普通重型-機車;營業用-曳引車,121.766525,24.719069
1108,108年08月13日 13時05分45秒,宜蘭縣蘇澳鎮朝陽路口 / 宜蘭縣蘇澳鎮娜娘路口,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用),121.813865,24.460852
1150,108年08月22日 08時51分08秒,宜蘭縣五結鄉五結中路1段83號前0.0公尺,死亡1;受傷0,營業用-曳引車;普通重型-機車,121.801272,24.675543
1163,108年08月25日 12時20分59秒,宜蘭縣員山鄉圳頭路14-7號前0.0公尺,死亡1;受傷0,普通重型-機車,121.718488,24.738281
1204,108年09月03日 17時56分27秒,宜蘭縣宜蘭市慈安路前0.0公尺,死亡1;受傷0,普通重型-機車,121.765023,24.761261
1417,108年10月16日 04時48分00秒,宜蘭縣五結鄉利澤路前0.0公尺附近,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.822257,24.668209
1426,108年10月17日 18時07分00秒,宜蘭縣宜蘭市環市東路2段口 / 宜蘭縣宜蘭市黎明三路口,死亡1;受傷0,自用-小客車;普通重型-機車,121.771492,24.748103
1438,108年10月20日 02時00分00秒,宜蘭縣冬山鄉永興路1段48號前0.0公尺附近,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.777118,24.654695
1488,108年10月28日 18時03分48秒,宜蘭縣三星鄉大德路2段111號前0.0公尺附近,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車;自用-小客車,121.70278,24.690064
1605,108年11月24日 21時43分36秒,宜蘭縣冬山鄉香南路326號前0.0公尺,死亡2;受傷0,普通重型-機車;營業用-小貨車(含客、貨兩用);乘客-人,121.791214,24.630026
1647,108年12月04日 09時11分29秒,宜蘭縣礁溪鄉六結路151號前0.0公尺附近,死亡1;受傷0,普通重型-機車,121.774492,24.812224
1655,108年12月05日 19時08分24秒,宜蘭縣五結鄉五結路2段370號前0.0公尺北側,死亡1;受傷1,行人-人;普通重型-機車;自用-小客車,121.799355,24.685293
1687,108年12月11日 09時24分00秒,宜蘭縣五結鄉錦草中路附近 / 宜蘭縣五結鄉錦草五路,死亡1;受傷0,普通重型-機車,121.814161,24.707045
1703,108年12月13日 19時04分00秒,宜蘭縣頭城鎮港口里濱海路1段273號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,121.840621,24.878176
1718,108年12月15日 18時10分47秒,宜蘭縣礁溪鄉礁溪路1段75號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,121.761125,24.784876
1732,108年12月17日 14時10分00秒,宜蘭縣蘇澳鎮聖愛路七星嶺步道口旁,死亡1;受傷1,普通重型-機車;乘客-人,121.837577,24.602734
1742,108年12月19日 18時27分35秒,宜蘭縣三星鄉三星路3段80號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-大貨車,121.682259,24.667358
1760,108年12月21日 20時11分53秒,宜蘭縣頭城鎮中崙路口 / 宜蘭縣頭城鎮三和路口,死亡1;受傷0,普通重型-機車;租賃車-小客車,121.799972,24.83488
