,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
658,108年05月10日 09時16分00秒,臺中市南區崇倫里建國南路一段261號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.658636,24.125226
668,108年05月12日 13時35分00秒,臺中市烏日區溪壩里環中路八段375號前0.0公尺,死亡1;受傷1,普通重型-機車;營業用-小貨車(含客、貨兩用);乘客-人,120.648138,24.081371
675,108年05月14日 16時10分00秒,臺中市南屯區永定里黎明路一段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人;營業用-小貨車(含客、貨兩用);自用-小客車;營業用-小貨車(含客、貨兩用),120.634567,24.135752
690,108年05月17日 14時52分00秒,臺中市沙鹿區北勢里英才路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.570311,24.225481
691,108年05月17日 21時02分47秒,臺中市后里區后科路二段與圳寮路99巷口,死亡1;受傷0,自用-小客車;普通重型-機車,120.736903,24.311051
701,108年05月19日 02時00分00秒,臺中市西屯區何仁里文心路前0.0公尺,死亡1;受傷0,計程車-小客車;行人-人,120.656032,24.169577
705,108年05月19日 17時30分00秒,臺中市大里區塗城里光正路247號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.715095,24.093503
709,108年05月20日 05時15分00秒,臺中市豐原區圓環南路前0.0公尺,死亡1;受傷0,普通重型-機車,120.7114,24.2462
719,108年05月24日 03時32分40秒,臺中市后里區國道1號 157公里600.0公尺處北側向內側,死亡1;受傷1,其他人-人;自用-小客車;自用-小客車,120.717764,24.33357
720,108年05月24日 08時25分00秒,臺中市北區育德里中清路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.67573,24.159217
722,108年05月24日 13時08分00秒,臺中市烏日區五光里五光路805巷前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.633568,24.098295
724,108年05月24日 14時31分00秒,臺中市大里區大里里大里路481巷2弄28號前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.664265,24.096136
737,108年05月26日 21時22分00秒,臺中市神岡區神岡里中山路1584之3號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.656427,24.258801
742,108年05月27日 12時50分00秒,臺中市大甲區日南里工六路前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);自用-小客車,120.654554,24.397725
757,108年05月31日 12時04分00秒,臺中市梧棲區中正里文化路二段267號前0.0公尺,死亡1;受傷1,行人-人;自用-小客車;行人-人,120.531493,24.25729
772,108年06月04日 05時46分00秒,臺中市北屯區水景里景和街前0.0公尺,死亡1;受傷0,普通重型-機車;自用-大貨車,120.713298,24.167284
779,108年06月05日 01時05分00秒,臺中市神岡區社口里025鄰中山路742巷20之05號前0.0公尺,死亡1;受傷0,自用-小客車;自用-小客車,120.680648,24.249146
788,108年06月06日 17時37分00秒,臺中市沙鹿區鹿峰里中山路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.568775,24.255901
789,108年06月06日 20時03分00秒,臺中市南區西川里忠明南路前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;普通重型-機車,120.656944,24.134019
802,108年06月09日 10時50分00秒,臺中市梧棲區頂寮里港埠路二段前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.539541,24.25817
803,108年06月09日 11時40分00秒,臺中市烏日區榮泉里環河路四段前0.0公尺,死亡1;受傷1,普通重型-機車;租賃車-小客車,120.601458,24.105743
808,108年06月10日 10時35分00秒,臺中市大里區夏田里環河路一段前0.0公尺,死亡1;受傷0,普通重型-機車,120.673235,24.084208
812,108年06月10日 18時10分00秒,臺中市霧峰區舊正里中投公路前0.0公尺,死亡1;受傷1,自用-小客車;自用-小貨車(含客、貨兩用),120.682844,24.016234
820,108年06月12日 07時24分00秒,臺中市中區公園里自由路二段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.684468,24.142274
828,108年06月14日 05時43分00秒,臺中市東區東興里七中路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.68537,24.126478
836,108年06月15日 13時36分00秒,臺中市神岡區新庄里和睦路一段861號前0.0公尺,死亡1;受傷0,普通重型-機車,120.642331,24.285913
848,108年06月17日 16時02分00秒,臺中市霧峰區四德里五福路85號前0.0公尺,死亡1;受傷0,普通重型-機車,120.671956,24.065826
854,108年06月19日 00時51分00秒,臺中市神岡區庄前里庄前路72-6號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車,120.667241,24.248085
881,108年06月24日 06時28分00秒,臺中市梧棲區南簡里民和路二段前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車,120.551537,24.254808
889,108年06月25日 15時33分00秒,臺中市大里區東昇里環中東路五段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用),120.70005,24.117338
895,108年06月26日 22時30分00秒,臺中市西屯區永安里西屯路三段92之1號前0.0公尺,死亡1;受傷1,自用-小客車;大型重型1(550C.C.以上)-機車;乘客-人,120.628483,24.184008
903,108年06月28日 14時40分00秒,臺中市太平區太平里太平路577號前0.0公尺,死亡1;受傷1,行人-人;自用-大貨車;行人-人,120.712507,24.125704
934,108年07月06日 02時18分00秒,臺中市沙鹿區斗抵里沙田路19-3號前0.0公尺,死亡1;受傷0,普通重型-機車,120.55741,24.224115
973,108年07月14日 05時05分00秒,臺中市南區福平里建國北路前0.0公尺,死亡1;受傷0,營業用-大貨車;行人-人,120.659957,24.126271
989,108年07月17日 08時09分00秒,臺中市潭子區東寶里昌平路三段170號前0.0公尺,死亡1;受傷0,營業用-全聯結車;普通重型-機車;自用-小貨車(含客、貨兩用),120.674193,24.203957
1008,108年07月21日 14時01分00秒,臺中市霧峰區六股里中投西路一段前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,120.684993,24.028913
1016,108年07月24日 06時46分00秒,臺中市北屯區松強里松竹路二段前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車;自用-小客車,120.694989,24.18319
1036,108年07月28日 09時09分00秒,臺中市潭子區福仁里旱溪西路前0.0公尺,死亡1;受傷0,普通重型-機車,120.710981,24.193818
1044,108年07月30日 09時25分00秒,臺中市太平區中興里新平路一段19巷11號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.717289,24.12923
