,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
152812,108年06月16日 11時38分40秒,雲林縣北港鎮光復里光復路2號臺糖冰品店前,死亡0;受傷1,自用-小客車;普通重型-機車,120.29898899999999,23.56854
152835,108年06月16日 12時00分00秒,雲林縣麥寮鄉橋頭村仁德路286號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,120.27028899999999,23.797201
152850,108年06月16日 12時20分58秒,雲林縣斗南鎮西岐里福德街147號,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車,120.47903500000001,23.678882
152868,108年06月16日 12時50分00秒,雲林縣莿桐鄉甘西村甘西49-5號,死亡0;受傷1,自用-小客車;大型重型2(250-550C.C.)-機車,120.47981599999999,23.755046
152894,108年06月16日 13時30分00秒,雲林縣虎尾鎮西安里永安街290899燈桿前,死亡0;受傷1,自用-小客車;普通重型-機車,120.432002,23.705122
152944,108年06月16日 14時20分00秒,雲林縣虎尾鎮中正、民權路口,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,120.43650500000001,23.709475
152971,108年06月16日 15時00分23秒,雲林縣大埤鄉縣157線 2公里東側向機、慢車道,死亡0;受傷1,普通重型-機車,120.43163899999999,23.644848
153026,108年06月16日 16時00分00秒,雲林縣斗六市慶生路與北平路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.538574,23.714682999999997
153045,108年06月16日 16時40分00秒,雲林縣斗六市上海路與西安路口,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,120.54146399999999,23.714351
153049,108年06月16日 16時59分00秒,雲林縣西螺鎮七座里文和8之3號,死亡0;受傷1,普通重型-機車,120.4435,23.765519
153057,108年06月16日 17時00分24秒,雲林縣斗六市豐興路108號東側,死亡0;受傷1,普通重型-機車;自用-小客車,120.55849199999999,23.717382999999998
153069,108年06月16日 17時15分37秒,雲林縣林內鄉九芎村中央路口 / 雲林縣林內鄉九芎村大同路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.605273,23.743019
153077,108年06月16日 17時30分42秒,雲林縣林內鄉林中村仁愛38號前0.0公尺,死亡0;受傷1,自用-小客車;自用-小客車,120.61618700000001,23.759058
153100,108年06月16日 18時05分22秒,雲林縣斗南鎮新興街294號,死亡0;受傷2,普通重型-機車;普通重型-機車,120.47440800000001,23.673859
153106,108年06月16日 18時13分59秒,雲林縣斗六市雲林路二段271號前,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,120.531438,23.703063
153138,108年06月16日 19時10分00秒,雲林縣四湖鄉施湖村中正路頂湖巷,死亡0;受傷1,大型重型2(250-550C.C.)-機車;自用-小客車,120.219948,23.645498
153147,108年06月16日 19時20分12秒,雲林縣斗南鎮台78線 35公里300.0公尺處,死亡0;受傷1,自用-小客車,120.461706,23.66294
153163,108年06月16日 19時50分00秒,雲林縣莿桐鄉延平路6號前,死亡0;受傷1,普通輕型-機車;自用-大貨車,120.49474199999999,23.742917000000002
153338,108年06月17日 07時08分21秒,雲林縣虎尾鎮新吉里新吉橋國泰枝11電桿前路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.423244,23.70854
153341,108年06月17日 07時10分00秒,雲林縣斗南鎮長安路北側 / 雲林縣斗南鎮武昌街西側,死亡0;受傷1,自用-小客車;普通重型-機車,120.473694,23.674757
153430,108年06月17日 08時00分44秒,雲林縣西螺鎮新豐里台電電桿新社54分1號,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,120.443345,23.786204
153470,108年06月17日 08時30分00秒,雲林縣斗六市警民街108號,死亡0;受傷3,普通重型-機車;普通重型-機車;普通重型-機車,120.55423400000001,23.714260999999997
153473,108年06月17日 08時30分13秒,雲林縣斗六市大學路與成功路口,死亡0;受傷1,普通重型-機車;普通輕型-機車,120.553832,23.702973999999998
153489,108年06月17日 08時42分17秒,雲林縣斗南鎮田頭路東側 / 雲林縣斗南鎮與後庄路口西側,死亡0;受傷1,自用-小客車;普通重型-機車,120.489607,23.696026
153493,108年06月17日 08時45分00秒,雲林縣虎尾鎮中正路口 / 雲林縣虎尾鎮華南路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.43594099999999,23.709254
153529,108年06月17日 09時08分00秒,雲林縣虎尾鎮五間厝31之10號旁,死亡0;受傷1,自用-小客車;普通重型-機車,120.429703,23.69824
153555,108年06月17日 09時33分00秒,雲林縣褒忠鄉中民路三民路路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.31042099999999,23.693119
