,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
724,108年01月01日 19時30分00秒,彰化縣大村鄉平和村山腳路144-1號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.57864099999999,23.998788
738,108年01月01日 19時43分00秒,彰化縣大村鄉美港村美港路 / 彰化縣大村鄉美港村中興街,死亡0;受傷2,普通重型-機車;普通重型-機車,120.57258999999999,23.978329000000002
767,108年01月01日 20時34分00秒,彰化縣北斗鎮大道里中山路2段 / 彰化縣北斗鎮大道里復興路,死亡0;受傷1,普通重型-機車;普通重型-機車,120.52223500000001,23.881218
794,108年01月01日 21時36分00秒,彰化縣溪湖鎮湖西里西環路213號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.477451,23.957296
812,108年01月01日 22時10分00秒,彰化縣社頭鄉橋頭村員集路3段773號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人,120.58136499999999,23.922698
846,108年01月01日 23時04分00秒,彰化縣彰化市中正里中正路1段 / 彰化縣彰化市中正里永安街,死亡0;受傷1,普通重型-機車;普通重型-機車,120.54551000000001,24.083241
899,108年01月02日 06時01分00秒,彰化縣彰化市卦山里卦山路 / 彰化縣彰化市卦山里東民街,死亡0;受傷1,自用-小客車;行人-人,120.545616,24.07774
912,108年01月02日 06時45分00秒,彰化縣芬園鄉舊社村彰南路5段985號前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.622004,24.045516
916,108年01月02日 06時54分00秒,彰化縣北斗鎮大道里北勢寮路前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.508761,23.893001
938,108年01月02日 07時16分00秒,彰化縣和美鎮詔安里彰和路2段 / 彰化縣和美鎮詔安里水源路,死亡0;受傷3,普通重型-機車;普通重型-機車;普通重型-機車,120.52583700000001,24.091379999999997
963,108年01月02日 07時32分00秒,彰化縣員林市西東里浮圳路1段330號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.5913,23.968717
970,108年01月02日 07時35分00秒,彰化縣員林市大明里員集路1段500號前0.0公尺前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.57758100000001,23.933219
994,108年01月02日 07時45分00秒,彰化縣花壇鄉橋頭村彰員路2段190弄前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.555849,24.023055
1014,108年01月02日 07時52分00秒,彰化縣田尾鄉北鎮村平和路2段432弄26號前0.0公尺,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,120.55398100000001,23.905410999999997
1026,108年01月02日 07時57分00秒,彰化縣二林鎮北平里照西路289號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.36606200000001,23.902872
1028,108年01月02日 07時58分00秒,彰化縣彰化市新興里彰美路1段264號前0.0公尺前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.536208,24.090145
1035,108年01月02日 08時00分00秒,彰化縣彰化市永福里中山路2段563號前0.0公尺前,死亡0;受傷1,普通重型-機車;自用-小客車,120.545199,24.079583
1080,108年01月02日 08時21分00秒,彰化縣北斗鎮重慶里光復路 / 彰化縣北斗鎮重慶里民權路,死亡0;受傷2,普通重型-機車;普通重型-機車,120.524437,23.871237
1119,108年01月02日 08時40分00秒,彰化縣溪湖鎮西溪里員鹿路2段7號前0.0公尺,死亡0;受傷1,普通重型-機車,120.49343200000001,23.953742000000002
1136,108年01月02日 08時57分00秒,彰化縣彰化市華北里南校街 / 彰化縣彰化市華北里光華街,死亡0;受傷1,普通重型-機車,120.543725,24.072189
1160,108年01月02日 09時08分00秒,彰化縣員林市新生里至善街173號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.56736599999999,23.959711
1167,108年01月02日 09時14分00秒,彰化縣花壇鄉文德村溪南街 / 彰化縣花壇鄉文德村福德街,死亡0;受傷2,普通重型-機車;普通輕型-機車,120.546334,24.040939
1176,108年01月02日 09時24分00秒,彰化縣彰化市南瑶里中央路 / 彰化縣彰化市南瑶里中山路1段,死亡0;受傷1,自用-小客車;普通重型-機車,120.53661799999999,24.06392
1180,108年01月02日 09時30分00秒,彰化縣田中鎮北路里中山街 / 彰化縣田中鎮北路里中山街,死亡0;受傷1,自用-小客車;普通重型-機車,120.59146000000001,23.859617999999998
1198,108年01月02日 09時42分00秒,彰化縣員林市三愛里大勇街36號前0.0公尺,死亡0;受傷2,自用-小客車;自用-小客車,120.57683200000001,23.970081
1199,108年01月02日 09時42分00秒,彰化縣員林市源潭里源泉路前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.579298,23.963007
1203,108年01月02日 09時48分00秒,彰化縣彰化市忠孝里辭修路292號前0.0公尺前,死亡0;受傷2,普通重型-機車;普通重型-機車,120.53716399999999,24.082725
1247,108年01月02日 10時28分00秒,彰化縣永靖鄉福興村四竹路 / 彰化縣永靖鄉福興村福竹巷,死亡0;受傷1,普通重型-機車;租賃車-小客車,120.516391,23.924181
1283,108年01月02日 11時10分00秒,彰化縣線西鄉德興村德興路34之1號前0.0公尺東側,死亡0;受傷1,腳踏自行車-慢車,120.47983799999999,24.132307
1322,108年01月02日 11時38分00秒,彰化縣員林市南平里員林大道5段 / 彰化縣員林市南平里瑞平街,死亡0;受傷1,普通重型-機車,120.56402800000001,23.970813
1332,108年01月02日 11時45分00秒,彰化縣福興鄉外中村柳橋路6段 / 彰化縣福興鄉外中村外中街,死亡0;受傷1,自用-小客車;自用-大貨車,120.46343700000001,24.012923999999998
1395,108年01月02日 12時27分00秒,彰化縣北斗鎮光復里文苑東路 / 彰化縣北斗鎮光復里光復路,死亡0;受傷2,普通重型-機車;普通重型-機車,120.52413500000002,23.875279000000003
1469,108年01月02日 13時52分00秒,彰化縣埔心鄉東門村中正路1段 / 彰化縣埔心鄉東門村永坡路3段,死亡0;受傷1,自用-小客車;普通重型-機車,120.540442,23.951503
1495,108年01月02日 14時30分00秒,彰化縣員林市南平里莒光路665號前0.0公尺,死亡0;受傷1,自用-小客車;電動自行車-慢車;自用-小客車,120.56653,23.965642000000003
1535,108年01月02日 15時21分00秒,彰化縣彰化市崙平里中華西路283弄19-1號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.529275,24.069975
1555,108年01月02日 15時45分00秒,彰化縣和美鎮和東里彰美路5段183號前0.0公尺前,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車,120.50136599999999,24.108692
1575,108年01月02日 16時07分00秒,彰化縣彰化市南瑶里南瑤路85號前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.53903899999999,24.068664000000002
1585,108年01月02日 16時15分00秒,彰化縣芬園鄉中崙村員草路2段 / 彰化縣芬園鄉中崙村員草路2段,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.620623,23.976701000000002
1621,108年01月02日 16時53分00秒,彰化縣彰化市南興里中山路1段前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.533819,24.055057
1655,108年01月02日 17時10分00秒,彰化縣大村鄉福興村山腳路 / 彰化縣大村鄉福興村山腳路,死亡0;受傷1,普通重型-機車;自用-小客車,120.585823,23.989902999999998
1664,108年01月02日 17時15分00秒,彰化縣福興鄉廈粘村管厝街前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.412393,24.030034
1684,108年01月02日 17時28分00秒,彰化縣秀水鄉鶴鳴村彰鹿路402弄97號前0.0公尺,死亡0;受傷2,普通重型-機車;乘客-人,120.49313400000001,24.055227
1688,108年01月02日 17時30分00秒,彰化縣永靖鄉瑚璉村中山路2段 / 彰化縣永靖鄉瑚璉村東門路,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.55166000000001,23.922635
1689,108年01月02日 17時30分00秒,彰化縣社頭鄉湳底村員集路3段 / 彰化縣社頭鄉湳底村湳底一巷,死亡0;受傷2,普通重型-機車;普通重型-機車,120.58021200000002,23.916504
1726,108年01月02日 17時45分00秒,彰化縣溪湖鎮大竹里福德路 / 彰化縣溪湖鎮大竹里德學街,死亡0;受傷1,行人-人;自用-小貨車(含客、貨兩用),120.47644199999999,23.955844
1739,108年01月02日 17時51分00秒,彰化縣彰化市牛埔里彰南路3段20-18號前0.0公尺前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.592903,24.0826
1783,108年01月02日 18時14分00秒,彰化縣大城鄉西城村北外環路前0.0公尺,死亡0;受傷1,普通重型-機車,120.32560600000001,23.867829999999998
1809,108年01月02日 18時27分00秒,彰化縣員林市振興里員水路1段580弄188號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.59783200000001,23.954133
1810,108年01月02日 18時27分00秒,彰化縣彰化市新興里金馬路2段438號前0.0公尺前,死亡0;受傷1,自用-小客車;自用-小客車,120.539703,24.093597
1842,108年01月02日 18時47分00秒,彰化縣埤頭鄉元埔村文化路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.497098,23.870467
1870,108年01月02日 19時07分00秒,彰化縣彰化市復興里中山路3段 / 彰化縣彰化市復興里力行路,死亡0;受傷1,自用-小客車;普通重型-機車,120.55945700000001,24.086317
1893,108年01月02日 19時23分00秒,彰化縣彰化市福安里中山路2段 / 彰化縣彰化市福安里華山路,死亡0;受傷1,電動自行車-慢車;普通重型-機車,120.54369399999999,24.074142000000002
1990,108年01月02日 20時51分00秒,彰化縣彰化市光南里中興路 / 彰化縣彰化市光南里大埔路,死亡0;受傷1,普通重型-機車;普通重型-機車,120.542606,24.06983
2015,108年01月02日 21時22分00秒,彰化縣大村鄉大村村松槐路 / 彰化縣大村鄉大村村大智路2段,死亡0;受傷1,自用-小客車;普通重型-機車,120.543926,24.002514
2153,108年01月03日 06時00分00秒,彰化縣員林市惠來里中山路1段572號前0.0公尺,死亡0;受傷1,普通重型-機車;行人-人,120.56841599999998,23.954619
2158,108年01月03日 06時20分00秒,彰化縣鹿港鎮郭厝里永靖路 / 彰化縣鹿港鎮郭厝里永豐路,死亡0;受傷2,普通重型-機車;普通重型-機車,120.43096399999999,24.061025
2172,108年01月03日 06時49分00秒,彰化縣彰化市香山里彰南路2段512弄前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.589425,24.082731
2187,108年01月03日 07時12分00秒,彰化縣埔鹽鄉廍子村彰水路2段 / 彰化縣埔鹽鄉廍子村柳橋路6段,死亡0;受傷2,普通重型-機車;普通重型-機車,120.485848,24.010417
2208,108年01月03日 07時28分00秒,彰化縣彰化市磚󿾨里線東路1段 / 彰化縣彰化市磚󿾨里彰草路,死亡0;受傷1,自用-小客車;普通重型-機車,120.518597,24.078826
2210,108年01月03日 07時30分00秒,彰化縣鹿港鎮景福里民族路 / 彰化縣鹿港鎮景福里景福巷,死亡0;受傷1,普通重型-機車;普通重型-機車,120.435927,24.055364
2211,108年01月03日 07時30分00秒,彰化縣鹿港鎮草中里鹿草路4段 / 彰化縣鹿港鎮草中里頂草路4段,死亡0;受傷1,自用-小客車;普通重型-機車,120.45693999999999,24.108686
2245,108年01月03日 07時45分00秒,彰化縣彰化市南安里彰鹿路 / 彰化縣彰化市南安里彰鹿路,死亡0;受傷1,自用-小客車;普通重型-機車,120.511324,24.058013
2253,108年01月03日 07時50分00秒,彰化縣和美鎮鐵山里彰美路2段 / 彰化縣和美鎮鐵山里彰美路2段,死亡0;受傷1,普通重型-機車,120.525725,24.098151
2296,108年01月03日 08時09分00秒,彰化縣彰化市東芳里永芳路22巷540弄230號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.51501499999999,24.068414
2304,108年01月03日 08時12分00秒,彰化縣永靖鄉永東村西興路91號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.547767,23.92478
2324,108年01月03日 08時26分00秒,彰化縣北斗鎮西德里舜耕路20-2號前0.0公尺前,死亡0;受傷1,普通重型-機車;自用-小客車,120.51531399999999,23.867031
2371,108年01月03日 08時53分00秒,彰化縣彰化市復興里實踐路194號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.55798600000001,24.083509
2442,108年01月03日 10時08分00秒,彰化縣彰化市富貴里永華街21號前3.0公尺前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.539336,24.078031
2454,108年01月03日 10時20分00秒,彰化縣社頭鄉橋頭村中山路3段492號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.583428,23.920030999999998
2459,108年01月03日 10時23分00秒,彰化縣溪湖鎮汴頭里福德路 / 彰化縣溪湖鎮汴頭里弘農路,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.47199099999999,23.951353
2464,108年01月03日 10時30分00秒,彰化縣彰化市華北里南校街132號前0.0公尺前,死亡0;受傷1,行人-人;自用-小客車,120.54444099999999,24.072108
2466,108年01月03日 10時34分00秒,彰化縣員林市忠孝里員水路2段 / 彰化縣員林市忠孝里員水路2段,死亡0;受傷1,普通重型-機車,120.57961,23.955804999999998
2525,108年01月03日 11時46分00秒,彰化縣員林市林厝里山腳路1段412號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.60053,23.942616
2553,108年01月03日 12時13分00秒,彰化縣彰化市牛埔里彰南路3段244號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.597996,24.081578
2554,108年01月03日 12時14分00秒,彰化縣福興鄉元中村番花路1段 / 彰化縣福興鄉元中村復興路,死亡0;受傷1,自用-小客車;普通重型-機車,120.467289,24.020226
2558,108年01月03日 12時15分00秒,彰化縣彰化市介壽里健興路1號前0.0公尺前,死亡0;受傷1,普通重型-機車;租賃車-小客車,120.554837,24.06767
2624,108年01月03日 13時41分00秒,彰化縣大村鄉村上村中山路2段101號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.56775800000001,23.98335
2714,108年01月03日 15時34分00秒,彰化縣花壇鄉金墩村金墩街347號前0.0公尺前,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.54078799999999,24.020334
2717,108年01月03日 15時40分00秒,彰化縣員林市新生里新義街 / 彰化縣員林市新生里北和街,死亡0;受傷1,普通重型-機車;自用-小客車,120.567695,23.961160999999997
2737,108年01月03日 16時09分00秒,彰化縣田中鎮西路里中州路1段246號前0.0公尺前,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,120.58536200000002,23.857848
2740,108年01月03日 16時10分00秒,彰化縣埔心鄉經口村經口路77弄40號前0.0公尺前,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.55478600000001,23.946244
2750,108年01月03日 16時20分00秒,彰化縣鹿港鎮東石里鹿工南六路 / 彰化縣鹿港鎮東石里工業西三路,死亡0;受傷1,普通重型-機車;自用-小客車;自用-小客車,120.389343,24.066023
2807,108年01月03日 17時10分00秒,彰化縣彰化市永生里民族路 / 彰化縣彰化市永生里永樂街,死亡0;受傷2,普通重型-機車;普通重型-機車,120.540423,24.076736
2818,108年01月03日 17時16分00秒,彰化縣二林鎮東和里中山路 / 彰化縣二林鎮東和里儒林路2段,死亡0;受傷2,普通重型-機車;普通重型-機車,120.367855,23.899960999999998
2823,108年01月03日 17時23分00秒,彰化縣二林鎮華崙里二溪路7段前 / 彰化縣二林鎮華崙里二溪路7段,死亡0;受傷1,自用-小客車;普通重型-機車,120.447093,23.955813
2842,108年01月03日 17時37分00秒,彰化縣田中鎮東路里復興路796弄前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.586743,23.860573000000002
2859,108年01月03日 17時51分00秒,彰化縣員林市三多里中山路2段 / 彰化縣員林市三多里大同路2段,死亡0;受傷1,普通重型-機車;普通重型-機車,120.57128999999999,23.969054
2869,108年01月03日 17時58分00秒,彰化縣彰化市西興里曉陽路 / 彰化縣彰化市西興里中華西路,死亡0;受傷1,普通重型-機車;自用-小客車,120.532527,24.073934
2876,108年01月03日 18時02分00秒,彰化縣彰化市牛埔里中彰路前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.606094,24.094631
2882,108年01月03日 18時05分00秒,彰化縣員林市三條里大同路1段 / 彰化縣員林市三條里成功東路,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人,120.58169699999999,23.957932999999997
2902,108年01月03日 18時18分00秒,彰化縣彰化市陽明里中正路1段 / 彰化縣彰化市陽明里慈生街,死亡0;受傷1,普通重型-機車;普通重型-機車,120.54871899999999,24.083761
2911,108年01月03日 18時23分00秒,彰化縣和美鎮仁愛里道周路 / 彰化縣和美鎮仁愛里平安路,死亡0;受傷2,自用-小客車;普通重型-機車,120.49361299999998,24.109419
2916,108年01月03日 18時30分00秒,彰化縣員林市振興里員水路1段255號前0.0公尺前,死亡0;受傷1,普通重型-機車,120.598922,23.950369
2938,108年01月03日 18時55分00秒,彰化縣田尾鄉睦宜村富農路1段 / 彰化縣田尾鄉睦宜村地政路,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人,120.551197,23.886469
2948,108年01月03日 19時03分00秒,彰化縣福興鄉廈粘村沿海路3段255號前0.0公尺,死亡0;受傷2,普通重型-機車;行人-人,120.414359,24.030294
2962,108年01月03日 19時16分00秒,彰化縣鹿港鎮埔崙里自由路209號前0.0公尺前,死亡0;受傷2,行人-人;普通重型-機車,120.438146,24.062787
3001,108年01月03日 20時21分00秒,彰化縣彰化市阿夷里泰和東街 / 彰化縣彰化市阿夷里泰和東街,死亡0;受傷1,普通重型-機車;普通重型-機車,120.55671299999999,24.094155999999998
3004,108年01月03日 20時27分00秒,彰化縣彰化市光華里民生路161號前0.0公尺前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.542822,24.078608
3030,108年01月03日 20時51分00秒,彰化縣彰化市成功里大埔路723號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.54243799999999,24.069256
3037,108年01月03日 21時08分00秒,彰化縣花壇鄉橋頭村彰員路2段192號前0.0公尺前,死亡0;受傷1,自用-小客車;自用-小客車,120.55583999999999,24.023132999999998
3049,108年01月03日 21時27分00秒,彰化縣員林市仁愛里員東路2段313號前0.0公尺前,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車,120.58111399999999,23.959067
3064,108年01月03日 21時50分00秒,彰化縣二林鎮東和里大成路1段 / 彰化縣二林鎮東和里斗苑路5段,死亡0;受傷1,自用-小客車;普通重型-機車,120.372825,23.899756
3095,108年01月03日 22時58分00秒,彰化縣大村鄉福興村學府路前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.58811399999999,23.996281
3201,108年01月04日 07時22分00秒,彰化縣彰化市南美里崙美路559號前0.0公尺,死亡0;受傷1,普通輕型-機車;普通重型-機車,120.522421,24.056625
3205,108年01月04日 07時25分00秒,彰化縣彰化市南興里中山路1段 / 彰化縣彰化市南興里雲長路,死亡0;受傷2,電動自行車-慢車;普通重型-機車,120.536368,24.061011999999998
3226,108年01月04日 07時35分00秒,彰化縣彰化市國聖里中山路3段前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.58174,24.105051
3231,108年01月04日 07時39分00秒,彰化縣芬園鄉社口村彰南路4段319號前0.0公尺前,死亡0;受傷1,普通輕型-機車;自用-小客車,120.62766200000002,24.017798000000003
3252,108年01月04日 07時45分00秒,彰化縣彰化市延平里介壽北路 / 彰化縣彰化市延平里大埔路,死亡0;受傷2,普通重型-機車;普通重型-機車,120.54502,24.059479999999997
3253,108年01月04日 07時45分00秒,彰化縣伸港鄉新港村新港路95號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.48771299999999,24.143293
3294,108年01月04日 07時59分00秒,彰化縣彰化市安溪里安溪路 / 彰化縣彰化市安溪里安溪路,死亡0;受傷2,普通重型-機車;行人-人,120.57762,24.077059
3300,108年01月04日 08時02分00秒,彰化縣彰化市牛埔里彰南路3段327號前0.0公尺,死亡0;受傷1,普通重型-機車;營業用-大貨車,120.59945800000001,24.081543
3306,108年01月04日 08時05分00秒,彰化縣彰化市忠孝里辭修路228號前0.0公尺前,死亡0;受傷1,其他慢車-慢車;普通重型-機車,120.53735900000001,24.083904
3326,108年01月04日 08時18分00秒,彰化縣埔心鄉羅厝村文昌東路前0.0公尺,死亡0;受傷1,普通重型-機車,120.482096,23.968252
3334,108年01月04日 08時24分00秒,彰化縣員林市三多里中山路2段 / 彰化縣員林市三多里大同路2段,死亡0;受傷1,普通重型-機車;普通重型-機車,120.57139699999999,23.9689
3338,108年01月04日 08時25分00秒,彰化縣鹿港鎮永安里復興路390號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.4365,24.058144
3407,108年01月04日 09時13分00秒,彰化縣秀水鄉埔崙村民生街 / 彰化縣秀水鄉埔崙村蘇周巷,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.49498999999999,24.025148
3497,108年01月04日 10時41分00秒,彰化縣彰化市永福里中山路2段607號前0.0公尺,死亡0;受傷1,普通輕型-機車;租賃車-小客車,120.54566200000001,24.080676999999998
3500,108年01月04日 10時50分00秒,彰化縣彰化市西安里曉陽路204號前0.0公尺,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,120.537228,24.073104999999998
3503,108年01月04日 10時52分00秒,彰化縣員林市三條里大同路1段 / 彰化縣員林市三條里成功東路,死亡0;受傷1,自用-小客車;普通重型-機車,120.581595,23.957988
3544,108年01月04日 11時40分00秒,彰化縣和美鎮嘉寶里厚北路 / 彰化縣和美鎮嘉寶里厚北路,死亡0;受傷1,普通重型-機車;自用-小客車,120.512801,24.132238
