,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
313072,108年12月06日 09時20分52秒,新竹市東區光復路一段526號,死亡0;受傷1,自用-小客車;普通重型-機車,121.01123999999999,24.786361
313098,108年12月06日 09時50分00秒,新竹市東區力行路2-1號前路段,死亡0;受傷1,普通重型-機車,121.021037,24.775023
313125,108年12月06日 10時01分08秒,新竹市北區林森路與四維路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.962979,24.798132
313171,108年12月06日 11時13分00秒,新竹市東區光復路東側 / 新竹市東區公園路東側,死亡0;受傷2,普通重型-機車;普通重型-機車,120.979848,24.803243
313225,108年12月06日 12時11分00秒,新竹市東區園區三路台積電二、五廠,死亡0;受傷1,營業用-小貨車(含客、貨兩用);自用-小客車,120.99784299999999,24.774729
313271,108年12月06日 13時15分00秒,新竹市東區建功一路東側 / 新竹市東區水源街東側,死亡0;受傷1,普通重型-機車;普通重型-機車,120.993002,24.803144
313275,108年12月06日 13時15分44秒,新竹市東區食品路、東山街,死亡0;受傷1,自用-小客車;普通重型-機車,120.978136,24.798281
313320,108年12月06日 14時07分00秒,新竹市香山區景觀大道830號,死亡0;受傷1,自用-小客車;普通重型-機車,120.95821699999999,24.760465
313427,108年12月06日 16時33分00秒,新竹市北區中山路344巷口,死亡0;受傷1,電動自行車-慢車;普通重型-機車,120.959018,24.801460000000002
313462,108年12月06日 17時10分00秒,新竹市香山區元培香村,死亡0;受傷2,普通重型-機車;普通重型-機車,120.93807,24.778389999999998
313468,108年12月06日 17時11分00秒,新竹市東區國道1號 93公里800.0公尺處北側向光復路入口匝道,死亡0;受傷1,民營客運-大客車;自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;租賃車-小客車,121.004282,24.787207000000002
313492,108年12月06日 17時21分00秒,新竹市東區園區二路與園區三路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.010158,24.77291
313559,108年12月06日 17時45分00秒,新竹市東區科學園區園區三路近園區一路口附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.013354,24.775509
313571,108年12月06日 17時50分00秒,新竹市東區園區三路與力行七路,死亡0;受傷1,自用-小客車;普通重型-機車,121.01252099999999,24.774804
